Time,hero,shadower,adele,ark
906,1.622733768862884E12,1.734483650829936E12,1.240310203935083E12,3.331283786294606E12
907,1.6560864829928975E12,1.7520399814697385E12,1.2624371916063242E12,3.1276030841470605E12
908,1.6668041398000588E12,1.5211794233893804E12,1.255634946232025E12,3.138271593242019E12
909,1.7001568539300723E12,1.553977397661075E12,1.2961036175569124E12,3.1489401023369775E12
910,1.7108745107372336E12,1.5769359796512612E12,1.3182306052281536E12,3.159608611431936E12
911,1.744227224867247E12,1.3812903833193564E12,1.3103310326276536E12,3.1702771205268945E12
912,1.7549448816744084E12,1.3814346484743093E12,1.3256557749245955E12,3.08466138088225E12
913,1.7917177239338323E12,1.4925054208005208E12,1.3409805172215374E12,3.120785453057876E12
914,1.7285922129591768E12,1.570254961428869E12,1.3631075048927786E12,3.0338496824686064E12
915,1.7408498270456514E12,1.3013738496378625E12,1.3563052595184792E12,3.0451266211006733E12
916,1.7776226693050752E12,1.3191961047041995E12,1.4205840397084304E12,3.05640355973274E12
917,1.7038259085196482E12,1.2199225570696252E12,1.4396635813245222E12,3.067680498364807E12
918,1.7529453602383953E12,1.2200668222245781E12,1.454988323621464E12,3.109045786369486E12
919,1.7636630170455566E12,1.2536021422139868E12,1.470313065918406E12,2.984931142416976E12
920,1.7759206311320312E12,1.2868969049478398E12,1.4924400535896472E12,2.996208081049043E12
921,1.812693473391455E12,1.3102032388615369E12,1.4433339517018142E12,3.00748501968111E12
922,1.6891867371702393E12,1.2675664358791594E12,1.458658693998756E12,3.018761958313177E12
923,1.6999043939774006E12,1.2930268002596409E12,1.4991273653236436E12,3.0548860304888027E12
924,1.7121620080638752E12,1.3108490553259778E12,1.5212543529948848E12,2.993153170879082E12
925,1.748934850323299E12,1.2343008975475044E12,1.5365790952918267E12,3.004430109511149E12
926,1.6858093393486436E12,1.2554810996460784E12,1.5519038375887686E12,3.015707048143216E12
927,1.6980669534351182E12,1.2887758623799314E12,1.5740308252600098E12,3.0269839867752827E12
928,1.734839795694542E12,1.3120821962936284E12,1.4848166325916008E12,3.0631080589509087E12
929,1.6797435773993154E12,1.269445393311251E12,1.5001413748885427E12,2.9468382100755425E12
930,1.7288630291180625E12,1.195366157900419E12,1.5587060829630679E12,2.9581151487076094E12
931,1.7395806859252239E12,1.2011444868459624E12,1.6557627841770337E12,2.9693920873396763E12
932,1.7518383000116985E12,1.2012887520009153E12,1.7205668161428162E12,2.980669025971743E12
933,1.7886111422711223E12,1.1619825607703823E12,1.6357597405335889E12,3.018002609492535E12
934,1.7441397667902773E12,1.194858797622833E12,1.7011169285148062E12,2.934849639800759E12
935,1.756397380876752E12,1.2178721634195483E12,1.7232439161860474E12,2.9461265784328257E12
936,1.836443894788784E12,1.101300776318663E12,1.7109361152458098E12,2.9574035170648926E12
937,1.8732167370482078E12,1.1047756532254604E12,1.775214895435761E12,2.9686804556969595E12
938,1.8671935634753384E12,1.1049199183804133E12,1.7973418831070022E12,3.0048045278725854E12
939,1.8779112202824998E12,1.1299390321093538E12,1.6360631600078887E12,2.9280899949191685E12
940,1.8901688343689744E12,1.172931602413E12,1.6475654679327148E12,2.9393669335512354E12
941,1.9253986613516099E12,1.2030264016255525E12,1.59103419634844E12,2.9506438721833022E12
942,1.9035665818128315E12,1.209093647018373E12,1.5389955820457605E12,2.961920810815369E12
943,1.9108348021399307E12,1.2419698838708237E12,1.579464253370648E12,2.999254394336161E12
944,1.9612337080033848E12,1.264983249667539E12,1.6015912410418892E12,2.932588131889293E12
945,1.9145199908626392E12,1.1458194940806306E12,1.5450599694576143E12,2.94386507052136E12
946,1.9447431469131E12,1.1459637592355835E12,1.4922834971924893E12,2.955142009153427E12
947,1.9235996774966997E12,1.1691296052808987E12,1.5144104848637305E12,2.9664189477854937E12
948,1.9639605930393188E12,1.212122175584545E12,1.4769587548955474E12,3.0025430199611196E12
949,1.9741085476786787E12,1.2422169747970974E12,1.4990857425667886E12,2.310391135309658E12
950,1.9857154289795952E12,1.248284220189918E12,1.4463092703016636E12,2.321668073941725E12
951,2.020536072882345E12,1.2811604570423687E12,1.4684362579729048E12,2.332945012573792E12
952,2.0217999899923918E12,1.304173822839084E12,1.4300392647733447E12,2.344221951205859E12
953,2.0325176467995532E12,1.1876024357381987E12,1.452166252444586E12,2.355498889837926E12
954,2.0447752608860278E12,1.191077312644996E12,1.3986519222170154E12,2.3667758284699927E12
955,2.1910531750376619E12,1.191221577799949E12,1.4207789098882566E12,2.3780527671020596E12
956,2.0348868178243232E12,1.215314057687077E12,1.342858508595186E12,2.3893297057341265E12
957,2.0829733074602095E12,1.2583066279907231E12,1.3649854962664272E12,2.4006066443661934E12
958,2.093465576305748E12,1.2884014272032756E12,1.3764878041912534E12,2.4367307165418193E12
959,2.2004858623679536E12,1.3212776640557263E12,1.3025983538197864E12,2.448007655173886E12
960,1.9671092991923667E12,1.3442910298524417E12,1.1473979257848381E12,2.459284593805953E12
961,1.9789426955350986E12,1.2277196427515564E12,1.126487729290172E12,2.47056153243802E12
962,2.0673222865238828E12,1.2311945196583538E12,1.1584148412606746E12,2.481838471070087E12
963,2.1079360597699053E12,1.2313387848133066E12,1.2262370566224958E12,2.5232037590747656E12
964,2.0984326616749702E12,1.2545046308586218E12,1.0815697288656567E12,2.320287125998782E12
965,2.113524180325446E12,1.297497201162268E12,1.1071431133979768E12,2.331460824324779E12
966,2.1587987362768733E12,1.3275920003748206E12,1.0438955738817423E12,2.3426345226507754E12
967,2.1588450899104753E12,1.3604682372272712E12,1.0907612551468247E12,2.353808220976772E12
968,2.2153893393840166E12,1.3834816030239866E12,1.1652007839444485E12,2.378296309749676E12
969,2.228815323924952E12,1.263653322937359E12,1.1907741684767686E12,2.3877443173148833E12
970,2.2441999537789126E12,1.2671281998441562E12,1.1942205653378474E12,2.397192324880091E12
971,2.290353843340794E12,1.2672724649991091E12,1.1935686848177417E12,2.4066403324452983E12
972,1.7088307697076836E12,1.2904383110444243E12,1.2223030855911938E12,2.416088340010506E12
973,1.724215399561644E12,1.3334308813480706E12,1.247876470123514E12,2.4255363475757134E12
974,1.7703692891235254E12,1.363525680560623E12,1.272615163717355E12,2.460930224660204E12
975,1.7721530024975537E12,1.3695929259534436E12,1.298188548249675E12,2.2357643546185522E12
976,1.785578987038489E12,1.373067802860241E12,1.2580132596360588E12,2.260252443391456E12
977,1.8009636168924495E12,1.4059440397126917E12,1.2403705365337336E12,2.2697004509566636E12
978,1.8471175064543308E12,1.428957405509407E12,1.2004615704893223E12,2.279148458521871E12
979,1.738249941582524E12,1.160279528198472E12,1.2344916099168982E12,2.2885964660870786E12
980,1.7841990328202847E12,1.183445374243787E12,1.2571783028686155E12,2.298044473652286E12
981,1.794224930367087E12,1.2264379445474333E12,1.2798649958203328E12,2.3074924812174937E12
982,1.805713452660629E12,1.2565327437599858E12,1.3104920313051511E12,2.321594104931743E12
983,1.8401790195412546E12,1.219317369705988E12,1.2698452072982942E12,2.1472250364852703E12
984,1.74133735221625E12,1.2227922466127854E12,1.3174872624969006E12,2.1612197393801152E12
985,1.752825874509792E12,1.2229365117677383E12,1.365129317695507E12,2.1706677469453228E12
986,1.7872914413904177E12,1.255812748620189E12,1.4492756780260352E12,2.1801157545105303E12
987,1.7734924194751187E12,1.2788261144169043E12,1.4086288540191782E12,2.1895637620757378E12
988,1.783518317021921E12,1.2084018720924058E12,1.4313155469708955E12,2.1990117696409453E12
989,1.795006839315463E12,1.251394442396052E12,1.478957602169502E12,2.213113393355195E12
990,1.8294724061960886E12,1.2814892416086045E12,1.5265996573681084E12,2.2376014821280986E12
991,1.7206048413242817E12,1.2441296023996538E12,1.5878785343406064E12,2.247049489693306E12
992,1.730630738871084E12,1.2476044793064512E12,1.547969568296195E12,2.2564974972585137E12
993,1.742119261164626E12,1.247748744461404E12,1.5706562612479124E12,2.265945504823721E12
994,1.7765848280452517E12,1.2806249813138547E12,1.6182983164465188E12,2.2753935123889287E12
995,1.6827392922179207E12,1.30363834711057E12,1.848094105093387E12,2.284841519954136E12
996,1.692765189764723E12,1.2286148871793645E12,1.80744728108653E12,2.317039561635964E12
997,1.704253712058265E12,1.2527073670664924E12,1.8263633978349004E12,2.1537648971170867E12
998,1.779133712593875E12,1.2956999373701387E12,1.8452795145832705E12,2.1632129046822942E12
999,1.8135992794745007E12,1.3257947365826912E12,1.892921569781877E12,2.1726609122475017E12
1000,1.752223821117243E12,1.3291253483345356E12,1.9886698150514053E12,2.1821089198127092E12
1001,1.7622497186640452E12,1.3292696134894885E12,1.946766183004716E12,2.1915569273779167E12
1002,1.7737382409575872E12,1.3621458503419392E12,1.969141331147978E12,2.2160450161508203E12
1003,1.808203807838213E12,1.3851592161386545E12,1.9877976824919487E12,2.2327811420975005E12
1004,1.7272520334416238E12,1.391226461531475E12,2.0347854935927988E12,2.242229149662708E12
1005,1.7387405557351658E12,1.4143923075767903E12,2.081773304693649E12,2.2516771572279155E12
1006,1.7732061226157915E12,1.4573848778804365E12,2.1600263339419707E12,2.261125164793123E12
1007,1.7345540584144597E12,1.487479677092989E12,2.1411949527978997E12,2.2705731723583306E12
1008,1.7805031496522205E12,1.4792536309537466E12,2.1635701009411616E12,2.280021179923538E12
1009,1.7905290471990227E12,1.4793978961086995E12,2.1822264522851323E12,2.2982907056420938E12
1010,1.8020175694925647E12,1.597902637733945E12,2.200882803629103E12,2.0838021412488225E12
1011,1.8364831363731904E12,1.6808559568716172E12,2.247870614729953E12,2.0933374444581694E12
1012,1.7495263216778018E12,1.6275587227084744E12,2.294858425830803E12,2.1028727476675164E12
1013,1.7610148439713438E12,1.660434959560925E12,2.325064875824207E12,2.1124080508768633E12
1014,1.7954804108519695E12,1.6834483253576404E12,2.3519111108380845E12,2.1457099299137686E12
1015,1.625667833247983E12,1.5791303315647278E12,2.3742862589813467E12,2.435176248707748E12
1016,1.6356937307947852E12,1.5792745967196807E12,2.396661407124609E12,2.471300320883374E12
1017,1.6471822530883271E12,1.6154133165503726E12,2.4133830257366123E12,2.4731409156047495E12
1018,1.681647819968953E12,1.6584058868540188E12,2.432039377080583E12,2.4912381592771787E12
1019,1.6816942269653428E12,1.6885006860665713E12,2.479027188181433E12,2.5025150979092456E12
1020,1.7276433182031035E12,1.630018714931382E12,2.526014999282283E12,2.5137920365413125E12
1021,1.7376692157499058E12,1.6628949517838328E12,2.542437194971482E12,2.5250689751733794E12
1022,1.7491577380434478E12,1.685908317580548E12,2.5692834299853594E12,2.5363459138054463E12
1023,1.7836233049240735E12,1.5861802251122368E12,2.5475465430156387E12,2.55323667456638E12
1024,1.628003931210544E12,1.6073604272108108E12,2.597711398851649E12,2.564513613198447E12
1025,1.639492453504086E12,1.6483057322619026E12,2.6163677501956196E12,2.5757905518305137E12
1026,1.741755790374775E12,1.6769674457976667E12,2.6350241015395903E12,2.5870674904625806E12
1027,1.5987916313991108E12,1.6183200043335823E12,2.6820119126404404E12,2.5983444290946475E12
1028,1.608817528945913E12,1.6437803687140637E12,2.7289997237412905E12,2.663494506315392E12
1029,1.6432830958265388E12,1.6616026237804006E12,2.8072527529896123E12,2.674771444947459E12
1030,1.569769781993333E12,1.554880652077456E12,2.7011441730270986E12,2.686048383579526E12
1031,1.6157188732310938E12,1.57606085417603E12,2.7347068952419917E12,2.697325322211593E12
1032,1.625744770777896E12,1.609355616909883E12,2.757082043385254E12,2.7086022608436597E12
1033,1.637233293071438E12,1.63266195082358E12,2.7757383947292246E12,2.7499675488483384E12
1034,1.712113293607048E12,1.5800817547523162E12,2.8227262058300747E12,2.649219902286929E12
1035,1.7465788604876738E12,1.6055421191327976E12,2.8940229199296943E12,2.6510604970083047E12
1036,1.6243239338773713E12,1.6233643741991345E12,2.827197783870791E12,2.65290109172968E12
1037,1.634980868079679E12,1.5175690363380027E12,2.849572932014053E12,2.664178030361747E12
1038,1.6669516706866016E12,1.5387492384365767E12,2.916459406462067E12,2.675454968993814E12
1039,1.6344069930443933E12,1.5720440011704297E12,2.9351157578060376E12,2.686731907625881E12
1040,1.643707173498011E12,1.5953503350841267E12,2.9537721091500083E12,2.6980088462579478E12
1041,1.6543641077003186E12,1.5427701390128628E12,3.0007599202508584E12,2.7341329184335737E12
1042,1.6863349103072412E12,1.5682305033933442E12,3.0477477313517085E12,2.7510236791945073E12
1043,1.5591387602769937E12,1.5860527584596812E12,3.064529092459155E12,2.762300617826574E12
1044,1.5697956944793013E12,1.4802574205985493E12,3.081310453566601E12,2.773577556458641E12
1045,1.6017664970862239E12,1.5014376226971233E12,3.0980918146740474E12,2.784854495090708E12
1046,1.4998374191274932E12,1.5347323854309763E12,3.1148731757814937E12,2.796131433722775E12
1047,1.542257245442062E12,1.5580387193446733E12,3.13165453688894E12,2.8443909363949004E12
1048,1.5515574258956797E12,1.4959164009737915E12,3.1585007719028174E12,2.5741749161433022E12
1049,1.5622143600979873E12,1.4030844634148013E12,2.9703704257812075E12,2.5760155108646777E12
1050,1.59418516270491E12,1.4032287285697542E12,2.9927455739244697E12,2.577856105586053E12
1051,1.5806250022985088E12,1.4386494720152886E12,3.0596320483724834E12,2.594746866346987E12
1052,1.5899251827521265E12,1.4634439924271628E12,3.078288399716454E12,2.6060238049790537E12
1053,1.600582116954434E12,1.4016118226387766E12,3.125276210817304E12,2.6173007436111206E12
1054,1.6325529195613567E12,1.4017560877937295E12,3.1722640219181543E12,2.6285776822431875E12
1055,1.5399240220562437E12,1.4257165378119727E12,3.1890453830256006E12,2.6398546208752544E12
1056,1.5505809562585513E12,1.4720365837960693E12,3.205826744133047E12,2.6759786930508804E12
1057,1.5825517588654739E12,1.504460615984937E12,3.222608105240493E12,2.531278569806383E12
1058,1.526571772144504E12,1.408351665578376E12,3.2393894663479395E12,2.5425555084384497E12
1059,1.5689915984590728E12,1.4437724090239104E12,3.2695959163413433E12,2.5538324470705166E12
1060,1.5782917789126904E12,1.4685669294357847E12,3.286018112030542E12,2.5651093857025835E12
1061,1.588948713114998E12,1.4067347596473984E12,3.3128643470444194E12,2.5763863243346504E12
1062,1.6209195157219207E12,1.4306952096656416E12,3.3096661106553613E12,2.6137199078554424E12
1063,1.4534106176811975E12,1.4770152556497383E12,3.3320412587986235E12,2.615560502576818E12
1064,1.4640675518835051E12,1.509439287838606E12,3.350697610142594E12,2.6174010972981934E12
1065,1.4960383544904277E12,1.4063364581974116E12,3.369353961486565E12,2.619241692019569E12
1066,1.4365291028462659E12,1.0445216453363698E12,3.416341772587415E12,2.6305186306516357E12
1067,1.4458292832998835E12,1.0446659104913225E12,3.463329583688265E12,2.6417955692837026E12
1068,1.4564862175021912E12,9.878006580782125E11,3.4801109447957114E12,2.6530725079157695E12
1069,1.4884570201091138E12,9.879449232331653E11,3.4968923059031577E12,2.6643494465478364E12
1070,1.4325234403845337E12,1.0336397053903162E12,3.513673667010604E12,2.7004735187234624E12
1071,1.4749432666991025E12,1.0656260529003218E12,3.5405199020244814E12,2.6436606308094053E12
1072,1.4842434471527202E12,1.1113208350574727E12,3.308894399724878E12,2.654937569441472E12
1073,1.4949003813550278E12,1.1433071825674783E12,3.33126954786814E12,2.666214508073539E12
1074,1.5268711839619504E12,1.0355535467877141E12,3.3536446960114023E12,2.677491446705606E12
1075,1.4341958794604475E12,1.081248328944865E12,3.3760198441546646E12,2.688768385337673E12
1076,1.4448528136627551E12,1.1132346764548706E12,3.442906318602678E12,2.726101968858465E12
1077,1.5710265703466868E12,1.1589294586120215E12,3.509792793050692E12,2.597891032021026E12
1078,1.4131637323836877E12,1.190915806122027E12,3.5284491443946626E12,2.609167970653093E12
1079,1.4546413066182593E12,1.236610588279178E12,3.5471054957386333E12,2.6204449092851597E12
1080,1.4637349064434749E12,1.2685969357891836E12,3.565761847082604E12,2.6317218479172266E12
1081,1.495012990245995E12,1.3142917179463345E12,3.612749658183454E12,2.6678459200928525E12
1082,1.434515079525446E12,1.34627806545634E12,3.659737469284304E12,2.6791228587249194E12
1083,1.4447754450397537E12,1.3326083680575276E12,3.7067252803851543E12,2.6903997973569863E12
1084,1.4565368616256528E12,1.3645947155675332E12,3.7537130914860044E12,2.701676735989053E12
1085,1.3795585111424429E12,1.410289497724684E12,3.79902276647611E12,2.71295367462112E12
1086,1.3922694609820986E12,1.4422758452346897E12,3.8443324414662153E12,2.754318962625799E12
1087,1.4025298264964062E12,1.4424201103896426E12,3.889642116456321E12,2.684364074553972E12
1088,1.4167079274824385E12,1.4881148925467935E12,3.9349517914464263E12,2.695641013186039E12
1089,1.4281525874213525E12,1.520101240056799E12,3.9802614664365317E12,2.706917951818106E12
